,RaT,Pr,RaS,Sc,x,Sbar,σSbar,Sp2,σSp2,chiS,σchiS,vxS,σvxS,vyS,σvyS,vzS,σvzS,Rρ,ν,κT,κS
45,-100000.0,5.0,10000000.0,10.0,0.046719438839341404,-0.11590114751387554,0.006352624119517599,0.009210662841991958,0.0006250460527921759,0.001896383699033603,5.947474833461362e-05,-0.0009950126321780913,0.00010038554289736997,-0.037572092433190145,0.004016344845538519,0.00019849921825918954,0.000696055212403488,0.02,0.001,0.0002,0.0001
46,-100000.0,5.0,10000000.0,10.0,0.04839540416174354,-0.11157936701733377,0.006322798136598311,0.009034629538126693,0.0006108451181722842,0.0017551555425451885,5.8054421277530164e-05,-0.0010153992635230857,0.00010294223936215468,-0.03677271938387182,0.00400890904517517,0.0001944798323703417,0.0006961435865780544,0.02,0.001,0.0002,0.0001
47,-100000.0,5.0,10000000.0,10.0,0.05009801409287151,-0.1075230354816513,0.0062908447540889634,0.008856206742790421,0.0005977065849197583,0.0016302018506082826,5.72821068751756e-05,-0.0010341144530665173,0.00010553652158953559,-0.03599584356133547,0.003999648293847051,0.00019076370905656334,0.0006964348824618716,0.02,0.001,0.0002,0.0001
48,-100000.0,5.0,10000000.0,10.0,0.05182716817897473,-0.10371479891812585,0.006256607406472949,0.008676903922673394,0.0005855352262489437,0.001519546323902261,5.690338216340393e-05,-0.0010512617841995243,0.00010816679568055842,-0.035241165896293954,0.003988572726153895,0.00018734951379072604,0.0006969001452341804,0.02,0.001,0.0002,0.0001
49,-100000.0,5.0,10000000.0,10.0,0.05358276440020107,-0.10013777589392268,0.00621996115047942,0.008497961970368206,0.0005742314045344793,0.0014214178641239678,5.673153089004623e-05,-0.0010669475538498232,0.00011083050359507548,-0.034509462210905284,0.003975741455864187,0.00018422680915417396,0.000697512589342033,0.02,0.001,0.0002,0.0001
50,-100000.0,5.0,10000000.0,10.0,0.05536469917661624,-0.09677576491576438,0.0061808185967823625,0.008320393103075786,0.000563697962115101,0.0013342420538857607,5.664437347144925e-05,-0.0010812789464442118,0.00011352472216977136,-0.0337998694033008,0.003961140875082471,0.00018138728185617005,0.0006982345720999606,0.02,0.001,0.0002,0.0001
51,-100000.0,5.0,10000000.0,10.0,0.05717286737431476,-0.09361329306967521,0.006139128880312632,0.008145002554411309,0.0005538448767986201,0.001256629771243694,5.657082844869941e-05,-0.0010943609428176262,0.00011624644748691414,-0.03311249755351608,0.003944808310517656,0.00017881528257356825,0.0006990333499438183,0.02,0.001,0.0002,0.0001
52,-100000.0,5.0,10000000.0,10.0,0.05900716231162287,-0.0906357475002453,0.006094876273458639,0.007972425650871496,0.000544592857071471,0.0011873610493569144,5.6475386128581356e-05,-0.0011062957347011766,0.00011899277365405712,-0.032446202319105194,0.003926719994343493,0.00017649757316571524,0.0006998664061771537,0.02,0.001,0.0002,0.0001
53,-100000.0,5.0,10000000.0,10.0,0.06086747576539289,-0.08782936142305255,0.0060480750190829565,0.007803144757413872,0.0005358754231749456,0.0011253687294491938,5.634274180774531e-05,-0.0011171801654522888,0.00012176087008343237,-0.03180066643223203,0.003906901325555975,0.0001744149909808736,0.0007006991510231143,0.02,0.001,0.0002,0.0001
54,-100000.0,5.0,10000000.0,10.0,0.06275369797738822,-0.08518128870114641,0.005998767367277572,0.00763752124423137,0.0005276402978782378,0.0010697198355355442,5.616430158946865e-05,-0.0011271061582544472,0.00012454803379195086,-0.031174668713908924,0.0038853312254198795,0.00017255056145240661,0.000701489956155687,0.02,0.001,0.0002,0.0001
55,-100000.0,5.0,10000000.0,10.0,0.0646657176607591,-0.08267955124024892,0.005947019332196183,0.0074758073756491334,0.0005198491100449537,0.0010196024736864925,5.593148319109857e-05,-0.0011361588395575163,0.00012735162312592471,-0.030567636984055305,0.0038620340741855096,0.00017088257420161745,0.0007022069691966527,0.02,0.001,0.0002,0.0001
56,-100000.0,5.0,10000000.0,10.0,0.06660342200660846,-0.08031307086638398,0.005892920747415369,0.007318171977254513,0.000512475794670375,0.0009743135126323083,5.563652863980308e-05,-0.0011444178621199063,0.00013016910999548163,-0.029978409129054747,0.0038370057385835768,0.00016939106675876572,0.0007028140669983347,0.02,0.001,0.0002,0.0001
57,-100000.0,5.0,10000000.0,10.0,0.0685666966906478,-0.07807159842997875,0.005836583012206683,0.007164708739906869,0.00050550322533338,0.0009332495922015422,5.527620964489204e-05,-0.0011519563091351602,0.00013299804275570566,-0.02940627357923217,0.0038102812598105676,0.00016805261759290983,0.0007032846227611304,0.02,0.001,0.0002,0.0001
58,-100000.0,5.0,10000000.0,10.0,0.07055542587994224,-0.0759457144338967,0.005778140207522012,0.007015456416984128,0.0004989193682787155,0.0008958935877158628,5.485414723657496e-05,-0.0011588423382079241,0.0001358361502685182,-0.028850210675359797,0.003781886519643626,0.00016684499730081455,0.0007035902166100905,0.02,0.001,0.0002,0.0001
59,-100000.0,5.0,10000000.0,10.0,0.0725694922397444,-0.0739267572269264,0.005717747036927791,0.006870406047018229,0.0004927135878784637,0.0008618015143950401,5.437991085779203e-05,-0.0011651385886996789,0.00013868141892667778,-0.028309443906804666,0.0037518748513204487,0.0001657439141390871,0.0007037101098390808,0.02,0.001,0.0002,0.0001
60,-100000.0,5.0,10000000.0,10.0,0.07460877694041751,-0.07200680023831327,0.005655577324037204,0.0067295151745785315,0.0004868741253275857,0.0008305888085131128,5.386615228734891e-05,-0.0011709031800435441,0.0001415321770237222,-0.027783144086171576,0.0037203075025801025,0.00016472569826050544,0.000703624364546543,0.02,0.001,0.0002,0.0001
61,-100000.0,5.0,10000000.0,10.0,0.07667315966444616,-0.07017859095804287,0.005591818580207305,0.006592714304328857,0.0004813870792447045,0.0008019207495016032,5.33253720491892e-05,-0.001176189417617063,0.00014438706940839822,-0.02727051636308803,0.0036872532572948995,0.00016376639930633193,0.0007033179919883282,0.02,0.001,0.0002,0.0001
62,-100000.0,5.0,10000000.0,10.0,0.07876251861353495,-0.0684355066028868,0.0055266646996133305,0.006459913749796067,0.0004762362867633357,0.0007755056638754955,5.276773399966615e-05,-0.001181045448604245,0.00014724474718746434,-0.02677093980359305,0.003652801928182136,0.0001628423260365413,0.0007027796070508978,0.02,0.001,0.0002,0.0001
63,-100000.0,5.0,10000000.0,10.0,0.08087673051579478,-0.06677150740275989,0.005460308099371491,0.0063310106535325655,0.00047140401958611347,0.0007510910188479979,5.219978980462273e-05,-0.001185514834920137,0.00015010358578545992,-0.02628363043511881,0.0036170261908867246,0.00016193137539470862,0.0007019999214997882,0.02,0.001,0.0002,0.0001
64,-100000.0,5.0,10000000.0,10.0,0.08301567063301568,-0.06518107108168805,0.0053929315329776005,0.0062058896571093765,0.000466870558708521,0.0007284621361612941,5.1626151545885436e-05,-0.0011896349870028572,0.00015296114738568622,-0.02580815968808334,0.0035800316601113194,0.00016101126256867155,0.000700976441532185,0.02,0.001,0.0002,0.0001
65,-100000.0,5.0,10000000.0,10.0,0.0851792127680264,-0.06365916196455437,0.005324706467040966,0.006084433297221541,0.00046261397603642156,0.0007074364716644351,5.105161052317795e-05,-0.001193439651296332,0.00015581422225836684,-0.025343767209579086,0.0035418853836046006,0.00016006275045956126,0.0006997067280622582,0.02,0.001,0.0002,0.0001
66,-100000.0,5.0,10000000.0,10.0,0.08736722927214002,-0.0622011519764877,0.005255791520002142,0.005966518559975189,0.00045860814836696433,0.000687856223663906,5.048149233108699e-05,-0.0011969563028987583,0.00015865867184651936,-0.024890183350465497,0.0035027012980975813,0.00015906617587120006,0.0006981985392236469,0.02,0.001,0.0002,0.0001
67,-100000.0,5.0,10000000.0,10.0,0.08957959105268531,-0.06080281176065403,0.005186339785927137,0.005852030676503151,0.0004548225044918368,0.0006695776751285067,4.991921562537811e-05,-0.0012002109348149613,0.00016149020304132597,-0.02444667542463714,0.003462539122010648,0.00015800636187575704,0.0006964580969490892,0.02,0.001,0.0002,0.0001
68,-100000.0,5.0,10000000.0,10.0,0.09181616758062303,-0.059460230746719994,0.005116499696076204,0.005740852967381723,0.0004512207594856801,0.0006524700629695361,4.936554958122574e-05,-0.00120322385696718,0.00016430454230752852,-0.02401309823707579,0.0034215188360813566,0.00015686808657035923,0.0006945040487334043,0.02,0.001,0.0002,0.0001
69,-100000.0,5.0,10000000.0,10.0,0.0940768268982472,-0.058169832892210026,0.005046422578249538,0.005632880814224152,0.00044776353373751453,0.0006364142751408831,4.882031438165303e-05,-0.0012060164218188965,0.00016709849340923019,-0.023588751861075192,0.0033796927971249634,0.00015564165650822068,0.0006923507119202111,0.02,0.001,0.0002,0.0001
70,-100000.0,5.0,10000000.0,10.0,0.09636143562697061,-0.05692830024141932,0.004976257149095302,0.005528004943390197,0.00044440932805578473,0.0006213066515790772,4.8284951893049945e-05,-0.0012086044869215789,0.0001698696641939625,-0.023173586410990245,0.0033371819430615267,0.00015431745802017927,0.0006900240957327691,0.02,0.001,0.0002,0.0001
71,-100000.0,5.0,10000000.0,10.0,0.09866985897519406,-0.05573260192362386,0.0049061521287313385,0.005426127747441291,0.00044111859927727136,0.0006070547166735623,4.776026229567689e-05,-0.0012110069180812297,0.00017261702024988433,-0.022766940465523952,0.003294026984970007,0.0001528911821894605,0.0006875410061837417,0.02,0.001,0.0002,0.0001
72,-100000.0,5.0,10000000.0,10.0,0.10100196074625914,-0.05457991610012164,0.004836245042177491,0.00532714317432767,0.00043785341799141143,0.0005935789739330576,4.7243159836630945e-05,-0.0012132367787649398,0.00017533970733375631,-0.022368830143621517,0.0032503421026238324,0.0001513585977963342,0.0006849269096019203,0.02,0.001,0.0002,0.0001
73,-100000.0,5.0,10000000.0,10.0,0.1033576033464837,-0.053467660453430585,0.0047666647662055785,0.005230955870952647,0.00043458049574718197,0.0005808080196393464,4.672710727725256e-05,-0.0012153118189034843,0.00017803724013925703,-0.021978631837029784,0.003206154441363575,0.00014972009235379564,0.0006821931846823805,0.02,0.001,0.0002,0.0001
74,-100000.0,5.0,10000000.0,10.0,0.10573664779327999,-0.05239341884049563,0.004697521514635954,0.005137458679270403,0.0004312691730735132,0.0005686802158008157,4.620845118222523e-05,-0.0012172432629343909,0.00018070812837103306,-0.021596396494410048,0.003161570082277512,0.00014797635244757223,0.0006793572874503084,0.02,0.001,0.0002,0.0001
75,-100000.0,5.0,10000000.0,10.0,0.10813895372335455,-0.05135497449741478,0.0046289124923905075,0.005046554391686161,0.00042789364311913465,0.0005571391943946834,4.569092457053447e-05,-0.0012190476582764822,0.0001833506527542857,-0.02122153858817171,0.0031166056956200582,0.0001461307063750129,0.000676420266294021,0.02,0.001,0.0002,0.0001
76,-100000.0,5.0,10000000.0,10.0,0.11056437940098959,-0.05035025183897906,0.0045609109793515006,0.004958132582993954,0.00042443008110120876,0.0005461387345665942,4.518473330038285e-05,-0.0012207332795905722,0.00018596210702793742,-0.02085412587880989,0.0030713554310903765,0.00014418598294161186,0.000673389431717084,0.02,0.001,0.0002,0.0001
77,-100000.0,5.0,10000000.0,10.0,0.11301278172640539,-0.04937734676643058,0.004493568381113855,0.004872094600686926,0.0004208600621334874,0.0005356409646894071,4.470180196269492e-05,-0.0012223137552019843,0.00018854031391889482,-0.020493625931893397,0.003025817918721311,0.00014214474067743518,0.0006702576085916575,0.02,0.001,0.0002,0.0001
78,-100000.0,5.0,10000000.0,10.0,0.11548401624420318,-0.048434482494431455,0.004426901058392484,0.004788332327799768,0.0004171680650459236,0.0005256182650470324,4.425151256271018e-05,-0.0012237935233524165,0.00019108286395231008,-0.020140121268172412,0.0029800611973086685,0.0001400091676213551,0.0006670269012831158,0.02,0.001,0.0002,0.0001
79,-100000.0,5.0,10000000.0,10.0,0.11797793715188806,-0.04752002607915701,0.004360897855544807,0.004706755927757855,0.00041334396064074413,0.0005160431681899827,4.383776333744582e-05,-0.001225183488978017,0.00019358823107611686,-0.019793149598616392,0.002934058485532117,0.00013778002376752394,0.0006636891047018961,0.02,0.001,0.0002,0.0001
80,-100000.0,5.0,10000000.0,10.0,0.12049439730847131,-0.046632457764752076,0.004295521939215157,0.004627272373724636,0.0004093788836893811,0.0005068848236357508,4.345860473763093e-05,-0.0012264856576021414,0.00019605433499010567,-0.01945279969259091,0.002887853567469049,0.00013545965860851293,0.0006602480320791735,0.02,0.001,0.0002,0.0001
81,-100000.0,5.0,10000000.0,10.0,0.12303324824315146,-0.04577036953370381,0.004230732786490647,0.004549808696854555,0.00040526795283404903,0.0004981062363811097,4.310619258425812e-05,-0.001227709467389326,0.0001984795687156819,-0.019118680012561687,0.0028414124859758153,0.0001330486302728077,0.0006567012432649267,0.02,0.001,0.0002,0.0001
82,-100000.0,5.0,10000000.0,10.0,0.12559434016407428,-0.044932451181132704,0.0041664954611877565,0.0044742860084151905,0.0004010066322875444,0.0004896722657703491,4.277142539746526e-05,-0.0012288555855029437,0.0002008618618515562,-0.018790866911928827,0.002794780977096094,0.00013054996015496054,0.0006530596649641383,0.02,0.001,0.0002,0.0001
83,-100000.0,5.0,10000000.0,10.0,0.12817752196717058,-0.044117471159883306,0.004102796613195356,0.004400638336373063,0.0003965938395801879,0.00048155461197110826,4.2449395051123575e-05,-0.0012299323464716357,0.00020320035851706823,-0.018469034338048234,0.0027479472876338444,0.00012796324495092766,0.0006493303993791215,0.02,0.001,0.0002,0.0001
84,-100000.0,5.0,10000000.0,10.0,0.13078264124507105,-0.04332428150808886,0.004039643538674203,0.00432879004300657,0.0003920298781946435,0.0004737361398986951,4.213819846897234e-05,-0.0012309399659283266,0.00020549455113848418,-0.01815322985186189,0.002700978641142,0.00012529066626848414,0.0006455316182694812,0.02,0.001,0.0002,0.0001
85,-100000.0,5.0,10000000.0,10.0,0.13340954429609836,-0.04255178421761549,0.003977068006024566,0.004258677855370991,0.0003873207023537434,0.0004662050716477627,4.183346334827575e-05,-0.0012318868842222472,0.0002077451521312526,-0.017843185337978858,0.002653894548312885,0.00012253153956441807,0.0006416771485871593,0.02,0.001,0.0002,0.0001
86,-100000.0,5.0,10000000.0,10.0,0.13605807613333573,-0.041798959721812336,0.003915121873260148,0.0041902353356009486,0.0003824750955950149,0.00045894741798041365,4.152946730833785e-05,-0.0012327750298612985,0.00020995234568173358,-0.017538902643489618,0.002606780398960949,0.00011969077274878169,0.0006377883696833214,0.02,0.001,0.0002,0.0001
87,-100000.0,5.0,10000000.0,10.0,0.13872808049377086,-0.041064831644920564,0.003853881157242125,0.00412341180877004,0.0003775070146386512,0.00045194600886122447,4.12268633374168e-05,-0.001233614121811994,0.0002121160441930868,-0.017240162476982433,0.002559681482822813,0.00011677383257765644,0.0006338833756394497,0.02,0.001,0.0002,0.0001
88,-100000.0,5.0,10000000.0,10.0,0.14141939984751548,-0.04034851805006737,0.00379344412029067,0.004058155926162257,0.00037243385844092347,0.00044518108412244133,4.09319390766557e-05,-0.0012344073420461812,0.0002142344509702137,-0.016946912023300915,0.002512693471200628,0.0001137939416232183,0.0006299858800283134,0.02,0.001,0.0002,0.0001
89,-100000.0,5.0,10000000.0,10.0,0.14413187540709985,-0.039649187508890175,0.0037339285224082157,0.003994427703106025,0.0003672796267104608,0.00043863326582190606,4.0642696447567546e-05,-0.0012351622431231244,0.00021630500488061365,-0.016658978147123537,0.002465880532858043,0.00011076459804257603,0.000626117281330158,0.02,0.001,0.0002,0.0001
90,-100000.0,5.0,10000000.0,10.0,0.14686534713684093,-0.0389661021446199,0.0036754602934342883,0.003932183470881333,0.00036207205028606943,0.0004322832733799706,4.034944740565573e-05,-0.0012358792478555222,0.00021832487080477165,-0.016376253561273653,0.0024193377079827954,0.00010770300764837906,0.0006223004865965776,0.02,0.001,0.0002,0.0001
91,-100000.0,5.0,10000000.0,10.0,0.1496196537622845,-0.03829855842739788,0.003618164710579552,0.0038713838755461546,0.0003568405278029154,0.00042612310448219025,4.004872355493333e-05,-0.0012365608124854743,0.00022029320541211214,-0.01609861600899019,0.002373139353513124,0.00010462231045457527,0.000618555011919521,0.02,0.001,0.0002,0.0001
92,-100000.0,5.0,10000000.0,10.0,0.15239463277972046,-0.03764591649702395,0.0035621607127508522,0.003811985297830791,0.0003516106301514629,0.0004201520014558061,3.97394766085421e-05,-0.0012372052967802773,0.00022221155062181585,-0.01582592152721491,0.002327376973638755,0.00010153381275607233,0.0006148986503286669,0.02,0.001,0.0002,0.0001
93,-100000.0,5.0,10000000.0,10.0,0.1551901204657703,-0.03700755502080695,0.003507561618897604,0.0037539493136174796,0.0003464039556927496,0.00041437841418302227,3.9428879762049156e-05,-0.001237812852263495,0.00022408325397759764,-0.015558117718105764,0.002282141625828949,9.844305874620943e-05,0.0006113475933880592,0.02,0.001,0.0002,0.0001
94,-100000.0,5.0,10000000.0,10.0,0.15800595188704702,-0.036382884069430105,0.003454471283138347,0.0036972419608068017,0.0003412390730681439,0.0004088014203562846,3.912602417335924e-05,-0.0012383837496432585,0.0002259120514780425,-0.015295048001207368,0.0022375290954659128,9.535325665872484e-05,0.0006079161352913257,0.02,0.001,0.0002,0.0001
95,-100000.0,5.0,10000000.0,10.0,0.16084196090988603,-0.035771329699352324,0.003402975566917455,0.003641838850884135,0.00033613472495037363,0.0004034122649122699,3.883434327127817e-05,-0.0012389187332141418,0.00022770114611113417,-0.015036731692139406,0.002193644061705729,9.226676387347973e-05,0.0006046166346399029,0.02,0.001,0.0002,0.0001
96,-100000.0,5.0,10000000.0,10.0,0.16369798021014706,-0.035172310210327594,0.003353127912079155,0.0035877196344710717,0.00033111312530607916,0.0003981876346940736,3.854904160530967e-05,-0.001239421619465254,0.00022945343909251472,-0.014783003058727723,0.002150568891221338,8.91881721284279e-05,0.000601454986037916,0.02,0.001,0.0002,0.0001
97,-100000.0,5.0,10000000.0,10.0,0.1665738412830862,-0.0345852695679799,0.00330494807225951,0.0035348609715284635,0.00032620001079845877,0.0003931137661328478,3.826336232499016e-05,-0.0012398935984878799,0.00023117086392904622,-0.014533917777233498,0.002108387009709741,8.612620712655566e-05,0.0005984290740594546,0.02,0.001,0.0002,0.0001
98,-100000.0,5.0,10000000.0,10.0,0.16946937445329757,-0.034009607798265666,0.003258423066553835,0.0034832318611943834,0.0003214205798649371,0.0003881835235063203,3.797718277233542e-05,-0.0012403400458418856,0.00023285504159726057,-0.014289283259444613,0.0020671339972645575,8.309237791905415e-05,0.0005955261679678598,0.02,0.001,0.0002,0.0001
99,-100000.0,5.0,10000000.0,10.0,0.1723844088847245,-0.033444770292039745,0.0032135219345104135,0.0034327953074340975,0.0003167914650092835,0.00038339612266676383,3.7693734750599575e-05,-0.0012407605452670932,0.00023450682500604468,-0.014049147021121198,0.0020268443879515397,8.009931599782665e-05,0.0005927245935442539,0.02,0.001,0.0002,0.0001
100,-100000.0,5.0,10000000.0,10.0,0.17531877259073853,-0.03289013342938114,0.0031701966666314602,0.0033835138194865865,0.00031231769975762614,0.0003787371798408895,3.741223979275847e-05,-0.0012411605140370747,0.00023612795980886586,-0.013813292517708367,0.0019875068196097117,7.715615931867267e-05,0.0005899983149315459,0.02,0.001,0.0002,0.0001
101,-100000.0,5.0,10000000.0,10.0,0.17827229244428658,-0.03234517054983451,0.003128393888857661,0.00333534875469603,0.0003079944429743507,0.000374192685480366,3.713208846050121e-05,-0.001241537803450603,0.00023771970622650266,-0.013581756484054006,0.0019491264799249282,7.426549274625528e-05,0.0005873206590752663,0.02,0.001,0.0002,0.0001
102,-100000.0,5.0,10000000.0,10.0,0.18124479418810566,-0.03180930120605818,0.003088044460809031,0.0032882595467032478,0.00030381386933449594,0.0003697477216713186,3.685706766954263e-05,-0.0012418974711130727,0.00023928310798290852,-0.013354329662287218,0.001911680325771282,7.142413372232969e-05,0.0005846718935556465,0.02,0.001,0.0002,0.0001
103,-100000.0,5.0,10000000.0,10.0,0.18423610244500374,-0.031282111545719665,0.0030490746071809953,0.003242203113778218,0.0002997685027114215,0.00036539403404674666,3.659410334612123e-05,-0.0012422358803888987,0.00024081675526225257,-0.013131043218267004,0.0018751693175696664,6.862590001463011e-05,0.0005820392151005573,0.02,0.001,0.0002,0.0001
104,-100000.0,5.0,10000000.0,10.0,0.18724604072820714,-0.030763135706616703,0.0030114077424062045,0.003197137218973076,0.00029585748612558283,0.00036112286438106273,3.634560704993773e-05,-0.0012425583353069458,0.00024231819603619134,-0.012911713796601651,0.0018395705793407917,6.587001195070375e-05,0.0005794249247889624,0.02,0.001,0.0002,0.0001
105,-100000.0,5.0,10000000.0,10.0,0.19027443145177328,-0.030252107986950088,0.00297499849859133,0.0031530236331834046,0.0002920898795817867,0.0003569366236672842,3.611494929188597e-05,-0.0012428613824324542,0.00024378267620037825,-0.01269636450050565,0.0018048845013007263,6.316201673396078e-05,0.0005768395050810168,0.02,0.001,0.0002,0.0001
106,-100000.0,5.0,10000000.0,10.0,0.19332109594106808,-0.02974868927868133,0.0029398304270075847,0.003109831549452645,0.00028848706941695816,0.0003528410380316988,3.590878027977374e-05,-0.0012431510700564225,0.0002452051806971455,-0.012484850811383032,0.0017711025667396239,6.0518141199109776e-05,0.0005743052339077176,0.02,0.001,0.0002,0.0001
107,-100000.0,5.0,10000000.0,10.0,0.1963858544433079,-0.029252748332719545,0.0029059099052757987,0.003067541892916532,0.0002850794707578628,0.0003488358776089427,3.572371327041303e-05,-0.0012434239934644442,0.0002465798282217045,-0.012277184299360323,0.00173824746965065,5.795841230379542e-05,0.0005718410381075807,0.02,0.001,0.0002,0.0001
108,-100000.0,5.0,10000000.0,10.0,0.1994685261381647,-0.02876404393189203,0.002873216552170123,0.003026144845293607,0.0002819025959834244,0.0003449043659632385,3.554123977653442e-05,-0.0012436858654991537,0.0002479024684770596,-0.01207326294194387,0.0017063427110605958,5.5507982141479414e-05,0.0005694701043820783,0.02,0.001,0.0002,0.0001
109,-100000.0,5.0,10000000.0,10.0,0.20256892914843466,-0.028282518793572294,0.0028416905180080627,0.002985632854859118,0.00027898576784814557,0.00034102819743607953,3.5343989974106025e-05,-0.0012439330075758876,0.00024917002902149886,-0.01187307282252265,0.0016754284241546975,5.318740394504695e-05,0.0005672073904887579,0.02,0.001,0.0002,0.0001
110,-100000.0,5.0,10000000.0,10.0,0.20568688055076872,-0.02780796183939407,0.002811227390848702,0.002945988557242236,0.0002763444832034105,0.00033720304429078627,3.51283932336434e-05,-0.0012441702107733672,0.00025038252442709165,-0.011676547470750528,0.0016455349801855932,5.101289060799257e-05,0.0005650718962350739,0.02,0.001,0.0002,0.0001
111,-100000.0,5.0,10000000.0,10.0,0.2088221963864652,-0.027340317631610985,0.0027817258404834928,0.0029071838918817376,0.00027397641233855,0.0003334407653986662,3.4906067320605614e-05,-0.0012443939531025553,0.0002515422432138245,-0.011483642183385228,0.0016166867824566444,4.898798905691651e-05,0.0005630709367131012,0.02,0.001,0.0002,0.0001
112,-100000.0,5.0,10000000.0,10.0,0.21197469167232327,-0.02687937726699135,0.0027531233961843836,0.002869184204369084,0.0002718658259808402,0.00032975812185956675,3.469258241758941e-05,-0.0012446089964685417,0.00025265406791687015,-0.011294342370263872,0.0015888987123044735,4.710991419451314e-05,0.000561214395369666,0.02,0.001,0.0002,0.0001
113,-100000.0,5.0,10000000.0,10.0,0.21514418041155675,-0.026425088653866,0.0027254398511562944,0.0028319606671677283,0.00026998787714883215,0.0003261627780897894,3.4497384652764886e-05,-0.0012448140958717623,0.0002537222832776248,-0.011108599342089196,0.001562176100921997,4.5370523264492094e-05,0.0005595021004895632,0.02,0.001,0.0002,0.0001
114,-100000.0,5.0,10000000.0,10.0,0.21833047560476818,-0.02597728005160953,0.0026987711023442316,0.0027954965927511587,0.0002683138978181658,0.0003226563332922909,3.431816594865392e-05,-0.0012450151891015056,0.00025474928060656606,-0.010926472583504866,0.0015365258389097012,4.376818656475332e-05,0.0005579416142103565,0.02,0.001,0.0002,0.0001
115,-100000.0,5.0,10000000.0,10.0,0.2215333892609817,-0.025535906993503506,0.002673260722992397,0.0027597923018871265,0.0002668121331918086,0.0003192286101357894,3.414005155314619e-05,-0.0012452132358520627,0.00025573482675259203,-0.010747913099009325,0.0015119360402724216,4.230630681391687e-05,0.0005565330176711637,0.02,0.001,0.0002,0.0001
116,-100000.0,5.0,10000000.0,10.0,0.2247527324087343,-0.025100819869092034,0.0026490270399852633,0.002724861363740843,0.0002654513447073367,0.00031586714382444297,3.395020521778023e-05,-0.001245411927787579,0.00025667833260720836,-0.010573021500203767,0.001488382032268198,4.099360544280826e-05,0.0005552765470165894,0.02,0.001,0.0002,0.0001
117,-100000.0,5.0,10000000.0,10.0,0.22798831510722528,-0.024671922603181396,0.0026260979481486906,0.0026907200438877274,0.00026420404230787306,0.0003125550780332913,3.3744481724417024e-05,-0.0012456089086649083,0.0002575808477230555,-0.010401699446735023,0.0014657943898258997,3.983372637210636e-05,0.0005541523044413639,0.02,0.001,0.0002,0.0001
118,-100000.0,5.0,10000000.0,10.0,0.23123994645752283,-0.02424904936488241,0.0026043817885972147,0.0026573784061798204,0.0002630505639693225,0.00030929549872439084,3.352870689776824e-05,-0.0012458004781282696,0.0002584452278732079,-0.010234028558836645,0.0014440881766761273,3.882364993414271e-05,0.0005531292717648225,0.02,0.001,0.0002,0.0001
119,-100000.0,5.0,10000000.0,10.0,0.23450743461382667,-0.023832028870038557,0.002583700211981837,0.002624835350825719,0.0002619795192065027,0.0003060881102968454,3.330639978665297e-05,-0.0012459810221227923,0.00025927456943394703,-0.010069843754173802,0.0014231565105536019,3.795341901789448e-05,0.0005521680318282386,0.02,0.001,0.0002,0.0001
120,-100000.0,5.0,10000000.0,10.0,0.2377905867947872,-0.023420704282407626,0.0025638465919301124,0.0025930887248801385,0.00026098273336178714,0.00030293208656402483,3.3075909283227994e-05,-0.0012461449305598755,0.000260070112957774,-0.009909209718317807,0.0014029157706067796,3.721209683019372e-05,0.0005512426228625526,0.02,0.001,0.0002,0.0001
121,-100000.0,5.0,10000000.0,10.0,0.24108920929487973,-0.02301484071961204,0.002544623679528037,0.0025621292390844326,0.0002600477111811154,0.000299821603750725,3.2837107449771293e-05,-0.0012462912543510485,0.0002608323312213739,-0.009751936028472423,0.0013832900825706718,3.658874041276364e-05,0.0005503469233668504,0.02,0.001,0.0002,0.0001
122,-100000.0,5.0,10000000.0,10.0,0.24440310749583272,-0.022614288449464042,0.0025258800592132297,0.0025319484754805096,0.00025915545764204775,0.0002967659747562283,3.259722260528549e-05,-0.001246419110352117,0.0002615623560374532,-0.009598079673643395,0.0013642353343858644,3.606651449474518e-05,0.0005494885244543245,0.02,0.001,0.0002,0.0001
123,-100000.0,5.0,10000000.0,10.0,0.24773208587811038,-0.02221876381622842,0.002507522609491762,0.002502528341044553,0.00025828757257695693,0.00029376422907710436,3.236118373677713e-05,-0.0012465346247597985,0.00026226439234086955,-0.009447447486764786,0.0013457176281869406,3.5619025896905794e-05,0.0005486769814831714,0.02,0.001,0.0002,0.0001
124,-100000.0,5.0,10000000.0,10.0,0.25107594803244837,-0.021828158063542543,0.002489536810811444,0.002473854955915701,0.00025742863480379767,0.000290815420813514,3.213245837353707e-05,-0.0012466408802132285,0.0002629447955135993,-0.009300074802751298,0.0013277282101816655,3.521281912255763e-05,0.0005479139317465511,0.02,0.001,0.0002,0.0001
125,-100000.0,5.0,10000000.0,10.0,0.25443449667144186,-0.021442176439468913,0.0024719609953009164,0.002445904472193362,0.0002565647086838211,0.0002879173140962043,3.192105360065772e-05,-0.0012467473660170091,0.00026361165596810646,-0.009155773681891065,0.0013102647811520534,3.482399083255098e-05,0.0005472002350724466,0.02,0.001,0.0002,0.0001
126,-100000.0,5.0,10000000.0,10.0,0.2578075336411853,-0.021060747424721273,0.002454873609794461,0.0024186599728546424,0.00025567978864736603,0.00028507602983957113,3.1739094828834864e-05,-0.001246854847176134,0.0002642711406431152,-0.009014552633437764,0.001293330675080662,3.444416238403374e-05,0.0005465309717579491,0.02,0.001,0.0002,0.0001
